User_ID,User_Name,Platform,Date,State,Region,Followers,Views,Likes,Shares,Comments,Content_ID,Source,Revenue
KIRRNRNU,Sai Patel,Facebook,09-07-2021,Arunachal Pradesh,Central,402636,8044668,1830237,490743,41765,vqlq93bvmy,Collaboration,538324.09
5KKU0E4Q,Riya Nair,Twitter / X,27-04-2021,Punjab,North,708884,6521513,3245900,510656,141364,1s4vuva1si,Sponsorship,986908.28
EYLB0WVY,Anaya Nair,Snapchat,25-07-2021,Jharkhand,East,196305,7685661,447580,474823,72248,nj0rocmqxt,Consultancy,904878.31
LDWV7NAQ,Aditya Joshi,Twitter / X,12-04-2021,Manipur,East,435010,8778745,966444,708900,474037,axnrq6qbgx,Guest Appearance,215884.84
VGL8QW99,Anaya Yadav,Facebook,07-07-2020,Uttar Pradesh,North,801141,8040674,4047060,70405,272036,oo004ooiiu,Collaboration,791224.93
I7F2EYWP,Aarav Das,Instagram,04-04-2022,Bihar,East,416767,6145947,2322510,594665,255121,q1ik8238xk,Collaboration,109382.74
NBTBCGTI,Anaya Joshi,Facebook,26-12-2022,Manipur,North,962673,396398,4943245,170912,431443,ainawoppb7,Guest Appearance,169822.94
G2L3AJ87,Kavya Mehta,YouTube,13-11-2023,Gujarat,West,280855,2440262,3877459,443810,271248,p4xgq78u42,Collaboration,239403.48
P4LFDJ2Q,Ishaan Verma,Snapchat,14-11-2024,Karnataka,South,867422,2941160,4826315,882196,435925,61bochtcx5,Patrion,887800.74
GO3HWPZ6,Anaya Yadav,Twitter / X,18-09-2020,Sikkim,North,232086,9088262,2353056,773348,215721,qgjycv3sg9,Guest Appearance,114966.4
Y39M3JGW,Ishaan Patel,YouTube,30-09-2023,Jharkhand,East,906444,7095015,20070,520724,363677,9d129kz24i,Consultancy,774731.28
YWS0AZT8,Anaya Sharma,Instagram,07-10-2023,Manipur,East,807189,4521370,3504152,747123,184243,ccwxxdw2mv,Collaboration,639357.51
L2ILJL8V,Anaya Nair,Facebook,25-01-2023,Chhattisgarh,Central,18221,5376706,2132676,705541,8892,c920hu7bqr,Sponsorship,880575.57
YU4IJ0W8,Riya Patel,Snapchat,18-10-2020,Karnataka,South,27327,5551320,3056513,806426,371768,nm7935krnm,Patrion,546592.15
43VV1HBY,Vivaan Joshi,YouTube,07-11-2022,Haryana,North,371660,7465517,4588608,461359,278318,72t4yur03i,Patrion,518673.03
YCVPNX4Y,Anaya Yadav,Twitter / X,01-09-2024,Andhra Pradesh,South,473789,4905531,2864979,911424,220017,fl0xahfdtw,Patrion,357002.64
3BU5XBM9,Aditya Sharma,Instagram,30-03-2022,Manipur,Central,956473,789459,3881999,301596,109184,uw37j9ggfw,Consultancy,824781.56
JYIDR6X0,Aarav Verma,Twitter / X,05-01-2021,Tripura,North,795076,3286957,3335506,512116,477037,gyx0ww76cw,Patrion,415401.31
JCBYHGMN,Aarav Joshi,Facebook,05-08-2020,Maharashtra,West,718951,3235229,96434,683162,2758,cnwsgl97c8,Consultancy,69930.85
NNZHBN2F,Sai Verma,Snapchat,02-10-2022,Telangana,South,148109,3562127,1096920,892755,157702,n09rbbop8i,Patrion,528599.29
FJTBQ3AX,Kavya Das,YouTube,14-01-2024,Punjab,North,49745,1758119,797676,478355,32007,01jwy0tn1q,Sponsorship,886456.56
0OQ0W171,Riya Verma,Twitter / X,02-08-2024,Uttar Pradesh,North,612433,9798482,1824556,778441,432386,7tt4lhbalh,Consultancy,877038.53
J3G24AF8,Kavya Mehta,Instagram,20-06-2021,Andhra Pradesh,South,469368,5826343,1697687,852004,371718,1pkz8hfcq3,Collaboration,53171.65
3SD2GNII,Aarav Joshi,Twitter / X,22-05-2024,Uttarakhand,North,992946,4333463,4642669,978664,441978,39a6spzd1s,Consultancy,304895.88
C9Y27EDQ,Ishaan Joshi,Twitter / X,02-01-2020,Haryana,North,593096,8906370,795340,892473,345821,59696em7r3,Patrion,114988.66
QAOOXJ93,Vivaan Nair,Snapchat,20-12-2024,Andhra Pradesh,South,247655,5871647,2608198,448608,288018,ugq9mlpnuu,Patrion,717590.56
1YUDWNIF,Sai Chopra,Twitter / X,23-07-2020,Uttar Pradesh,North,278912,285681,2961158,747192,338992,8y23m9dvny,Collaboration,141263.12
XRRMVCDW,Riya Mehta,Facebook,16-04-2021,Arunachal Pradesh,Central,812139,4886714,769115,412763,65955,793y61pt1d,Patrion,397906.46
36A7TMDS,Anaya Reddy,Instagram,28-07-2024,Sikkim,Central,215782,6836243,2094956,337460,228177,sy7rw78irk,Consultancy,94548.9
QF2RKAOR,Aditya Das,Facebook,13-10-2020,Maharashtra,West,410824,8863858,1982366,764897,158298,sazwvmpgzb,Consultancy,348775.15
2NP6I5GS,Aditya Joshi,Snapchat,16-03-2022,Mizoram,West,234770,4462943,59390,268645,418148,dp5j7qmg1k,Guest Appearance,401413.84
L1OGRCDN,Aditya Joshi,Instagram,02-11-2021,Uttar Pradesh,North,274207,7622520,245155,746363,328348,4aa3pyz8rp,Guest Appearance,459898.68
ETIGPR1H,Riya Nair,YouTube,27-12-2020,Jharkhand,East,669158,2140897,2149002,380007,66528,k81tnagnid,Patrion,700317.1
LDJD1XBD,Kavya Reddy,YouTube,05-08-2023,Kerala,South,693538,1334769,1421695,868650,302550,sx7lju6adq,Sponsorship,135895
9Z6NSM3V,Riya Verma,Snapchat,31-07-2021,Manipur,East,512131,9562702,2117850,14789,478276,sxb25t0fw5,Consultancy,828203.21
WOUKFUQJ,Aditya Yadav,Instagram,10-02-2023,Punjab,North,475654,2173574,4401827,15047,487007,gtnp9baaua,Sponsorship,863076.39
TAZALHTT,Ishaan Joshi,Snapchat,13-07-2023,Tripura,South,825156,2594489,429293,952574,396285,9ac9t6p07h,Guest Appearance,467643.34
OEJM9CUU,Kavya Sharma,Facebook,19-07-2022,Rajasthan,West,770501,2250673,1398572,872327,430724,zl3fuht4lg,Patrion,200633.04
1WTXJLVB,Aditya Reddy,Facebook,06-01-2022,Odisha,East,381887,8800204,4229634,365463,238883,4fshohsv5c,Guest Appearance,27231.06
8TNAWVDZ,Riya Sharma,YouTube,01-09-2021,Karnataka,South,68616,7191647,3926504,593910,171883,wfbq2syyj4,Guest Appearance,81336.77
UWEWSMST,Kavya Nair,YouTube,11-06-2021,Assam,North,883552,741067,4834997,911050,91438,pt28mta5x9,Sponsorship,557668.87
AQAUR58X,Diya Chopra,Instagram,05-11-2023,Sikkim,South,690539,2162704,2770215,360645,429589,615payj30a,Consultancy,694714.48
E2NFZKXY,Kavya Sharma,Twitter / X,04-10-2020,Nagaland,East,122728,9600127,334251,412343,469956,x6ljpwm8y6,Consultancy,532891.82
KN887TLE,Aryan Das,Twitter / X,19-06-2023,Meghalaya,North,901364,953719,310488,751002,362224,3ixl1caj1b,Collaboration,157310.38
L5RMI939,Aditya Joshi,Snapchat,13-02-2022,Andhra Pradesh,South,361943,7539411,3019724,763115,187341,mlolnta81j,Guest Appearance,477214.85
XL9RIBGM,Ishaan Nair,Instagram,03-10-2024,Goa,West,262437,4005197,2397244,466426,326002,sejwska3yl,Sponsorship,329276.25
N1RP6X4S,Riya Yadav,Twitter / X,09-02-2021,Telangana,South,561796,7397642,3053717,686870,323452,mufu7xi7fc,Guest Appearance,460534.48
ZCADYP2K,Sai Yadav,Twitter / X,26-08-2024,Manipur,East,573002,43370,4976012,545115,174030,vp9io1q9hw,Patrion,390740.45
THSCWD7X,Kavya Yadav,Instagram,29-01-2024,Mizoram,East,549935,936555,4527553,307242,99167,cwwfcy40xa,Consultancy,194118.79
EPNZRC69,Aryan Nair,Instagram,26-06-2023,Assam,East,564874,7413594,3552732,601170,168344,n5dgsiri5d,Guest Appearance,695076.29
M7D019LZ,Sai Patel,Instagram,20-11-2023,Haryana,North,542413,937076,1519884,303112,182255,lr7193q1l6,Consultancy,597130.74
3HRBHQW8,Aditya Joshi,Twitter / X,01-04-2020,Mizoram,West,4018,8131163,3254190,243805,435426,khkog95n8i,Consultancy,398380.35
ZWVT7BGF,Diya Verma,Instagram,20-10-2023,Assam,South,994115,5889868,800096,498013,68577,xy7nj0xtgb,Collaboration,822035.5
MXFGBL0M,Sai Sharma,Snapchat,06-06-2020,Haryana,North,122555,3787393,143142,4575,139689,ntvr4fjsbn,Guest Appearance,794811.27
IM8OSVC1,Aryan Nair,Facebook,08-06-2023,Sikkim,Central,816698,7362170,2492655,555714,414346,oubmmzh5hs,Patrion,623936.03
8ONUKKQ6,Aarav Verma,Snapchat,11-07-2024,Telangana,South,330919,261371,2795143,432505,356255,4mlvw8boto,Guest Appearance,497088.66
0ZFGGJAO,Vivaan Das,Twitter / X,11-11-2024,Uttar Pradesh,North,39984,7208257,4729191,492230,439470,40i1mcy249,Collaboration,833442.42
FOEFFO48,Vivaan Nair,Twitter / X,05-01-2024,Uttarakhand,North,809938,2208907,2412768,975163,173004,kf0fkaieza,Sponsorship,191086.09
SVTYJICV,Kavya Das,Twitter / X,02-01-2024,Manipur,South,352955,3864010,1357769,633614,169245,9e79gk0sor,Patrion,286233.77
T845Q7HC,Anaya Sharma,YouTube,22-01-2021,Tripura,North,674121,7801332,333890,626534,28232,o6ibrge8p4,Collaboration,421686.11
06HGFLVT,Kavya Chopra,Snapchat,04-02-2021,Meghalaya,Central,762561,3059567,2523163,203780,496207,scpvf984hz,Sponsorship,197250.02
GFM9NRAU,Anaya Sharma,Twitter / X,23-07-2021,Karnataka,South,314832,1249396,1441411,326730,177465,7g9jnpaxxh,Collaboration,905102.95
XBOF8YH8,Anaya Verma,Instagram,06-02-2021,Tamil Nadu,South,901797,5738908,4637862,858883,426012,07izqxu2c6,Guest Appearance,22120.89
1U0MRUCZ,Aditya Mehta,Snapchat,21-09-2020,Haryana,North,236924,3052842,1603465,14789,3026,ru5cp3skyk,Consultancy,168603.53
DT08NNU1,Riya Patel,Facebook,27-07-2022,Punjab,North,886462,12337,1449317,349212,429316,ey2wz6ddy6,Consultancy,355409.06
GKCPOPXA,Riya Nair,Twitter / X,22-02-2024,Maharashtra,West,329283,9537575,3375206,316997,253738,bh3gk119fp,Consultancy,850420.75
I9WKH5Z6,Sai Chopra,Twitter / X,08-12-2021,Telangana,South,157612,4471985,1594874,833593,62840,bcy7txb60i,Sponsorship,747566.46
FN01JPPQ,Ishaan Chopra,Snapchat,17-08-2021,Goa,West,296499,2741150,4247341,433767,328912,7iqxbs000d,Consultancy,999542.77
SAOX7D0R,Riya Sharma,Twitter / X,26-07-2021,Jharkhand,East,269621,9801789,584152,866880,28699,x2cggc4ku9,Consultancy,568655.89
A8K5DCQY,Anaya Reddy,Twitter / X,29-02-2020,Gujarat,West,840610,5839738,3108214,824119,4943,hnsqlnap8m,Sponsorship,267640.01
SMCOUEZ7,Kavya Sharma,Facebook,13-05-2020,Himachal Pradesh,North,360411,3865364,4529367,407242,60268,dme6p5qdhn,Collaboration,263613.04
OXPLW85G,Diya Mehta,Facebook,05-09-2020,Arunachal Pradesh,North,521909,3357588,4188619,940346,39047,gaf0t9l0g7,Guest Appearance,517801.67
20PVL83O,Vivaan Sharma,YouTube,15-02-2024,Telangana,South,687699,9649449,1993230,820232,39042,3vd141avye,Guest Appearance,451944.3
D2EZ2GS4,Anaya Verma,Instagram,25-12-2023,Tamil Nadu,South,620873,4310980,1258984,839508,186666,jgz3fpxrtz,Guest Appearance,854305.63
PKCCM8GX,Aditya Chopra,Facebook,04-08-2024,Uttarakhand,North,285258,3172325,161813,771776,223431,rrsxqsaaye,Sponsorship,503565.34
IMZ5H0DM,Riya Patel,Twitter / X,24-02-2023,Uttar Pradesh,North,190048,4177643,3626664,404163,44036,3nfc37v80y,Patrion,644589.43
O5U58PDD,Aarav Joshi,Instagram,04-01-2020,West Bengal,East,707119,4016938,226706,778441,297838,gx8r6ho1p5,Collaboration,218934.73
V8BOO9P2,Diya Mehta,Twitter / X,13-12-2022,Odisha,East,677951,445748,310190,356363,435984,7ybhowmyvs,Sponsorship,351808.97
67LCUKCE,Sai Yadav,Twitter / X,14-03-2022,Kerala,South,51512,6238801,108306,733228,94452,v1v8pdewd6,Consultancy,611493.24
HRJAE8QK,Vivaan Verma,Snapchat,10-06-2022,Nagaland,West,350008,6231214,195875,726868,350212,2k3m50d3m7,Collaboration,893186.61
LZIUBHUH,Kavya Nair,YouTube,29-05-2022,Punjab,North,464579,6041944,3319328,495008,498918,nh275ix9rh,Collaboration,496720.64
DCT1ZHT4,Vivaan Sharma,Facebook,22-07-2023,Mizoram,South,842171,93641,4218107,159720,444161,i63ovwumzt,Consultancy,114213.87
OUROL6BI,Riya Nair,Snapchat,09-01-2024,Madhya Pradesh,Central,79530,7285168,1185895,131316,361526,gq4ppajx4b,Patrion,19817.74
GX4OZV6Z,Riya Mehta,Snapchat,12-01-2023,West Bengal,East,532777,6723781,2099123,916078,327604,uhgv9m58tg,Guest Appearance,294389.02
O2KJ04Y1,Sai Yadav,Twitter / X,24-06-2023,Manipur,North,537965,5525540,3677702,356039,116821,2qlohthjza,Collaboration,285868.1
FR7M4K0X,Diya Verma,Facebook,16-08-2020,Odisha,East,793192,7156462,4127185,422929,385479,asvba8pl5q,Collaboration,705828.02
04MEUULZ,Aarav Nair,Instagram,06-07-2023,Chhattisgarh,Central,354106,299006,1951372,924181,301128,tg5hj99vae,Consultancy,294566.33
OBVOLIYZ,Sai Verma,Instagram,19-09-2023,Mizoram,South,24235,8043525,140207,489046,467730,v9w2zzs7cc,Collaboration,912071.75
7JLGTVXJ,Anaya Verma,YouTube,03-03-2021,Haryana,North,209982,8325414,4698690,546278,56699,kr6l5a2lse,Collaboration,595035.54
YX2PPQLA,Diya Reddy,Instagram,18-09-2022,Uttarakhand,North,835065,6439905,500872,684096,115365,oqhoj8qdm3,Patrion,734716.96
WPZXS12F,Anaya Reddy,Snapchat,09-09-2021,Chhattisgarh,Central,573183,5739186,631269,465263,276608,fqnrh1c5oc,Consultancy,766006.67
NA0C0FOS,Sai Mehta,YouTube,02-09-2023,Punjab,North,966553,7158610,1060854,467879,272829,i3urnjek91,Consultancy,344878.04
QXAEXF32,Ishaan Mehta,Facebook,13-03-2023,Gujarat,West,234572,6316388,4015942,379626,203732,gnjyjikws9,Guest Appearance,247178.29
NMIXWGY4,Anaya Chopra,Twitter / X,10-11-2021,Manipur,East,929450,4362515,4151818,907752,208569,m5zv9z8cux,Patrion,772626.4
V4C4SL05,Aryan Chopra,Twitter / X,09-10-2024,West Bengal,East,919567,5926457,4343331,244778,142351,xxja3wx6il,Consultancy,872913.15
2CW9J51K,Ishaan Joshi,YouTube,27-02-2022,Goa,West,737737,9362176,392766,565558,373434,qh6jxrl2dm,Guest Appearance,456375.8
2TMO4OCR,Ishaan Chopra,Twitter / X,25-04-2021,Meghalaya,Central,758591,8309847,1657152,66219,153018,axhcyep5zp,Consultancy,746858.89
O0SU0R7G,Vivaan Joshi,Facebook,03-01-2021,Sikkim,East,488003,9555588,1521756,132177,135124,rx6tp9qopw,Guest Appearance,665757.06
QFQNG89V,Aarav Sharma,YouTube,22-01-2021,Kerala,South,307513,1178457,1868683,815173,231510,imek33dc5s,Collaboration,857565.84
U3LQ28QA,Kavya Chopra,Snapchat,28-09-2023,Assam,Central,208008,1963415,1758185,102012,415994,46kihokm94,Consultancy,245204.76
7083DDMK,Ishaan Chopra,Instagram,24-04-2024,Tamil Nadu,South,898395,9996259,579398,306529,303782,vv411qizrm,Guest Appearance,658117.98
NHB62HLN,Sai Yadav,Snapchat,15-06-2023,Chhattisgarh,Central,536080,8651623,1933660,458272,262483,pp4kyz6sex,Collaboration,751715.37
OQGFA32J,Riya Nair,Facebook,15-06-2023,Uttar Pradesh,North,640449,2352107,641129,94031,322070,3jjh1wbvr6,Sponsorship,576063.46
HR5D7HFV,Aryan Reddy,YouTube,29-03-2024,Telangana,South,861508,9997084,343915,110047,193554,528ynmk9cu,Sponsorship,723247.11
S8B04A9Y,Anaya Yadav,YouTube,04-02-2020,Madhya Pradesh,Central,84094,3365957,994595,860045,455751,6hiamjg0d6,Consultancy,266431.41
W0XECYV8,Riya Yadav,YouTube,25-06-2024,Karnataka,South,690908,792753,558008,246455,198899,kro8ua4nut,Collaboration,786283.13
6969PSDC,Sai Yadav,Twitter / X,02-07-2023,Andhra Pradesh,South,404703,4899769,1763886,638122,157013,n4hjvhc4o8,Consultancy,196849.16
292MG180,Anaya Joshi,YouTube,28-02-2024,Gujarat,West,901159,9423509,4526158,18386,453115,29rjj5lm9y,Guest Appearance,732353.45
ZBL161Y2,Vivaan Verma,YouTube,23-02-2021,Goa,West,388559,3340098,4755217,103012,328656,as1co1rywy,Consultancy,155595.98
6LS9TZJ9,Riya Nair,Facebook,23-04-2023,Mizoram,North,35298,8637526,4455596,615583,74985,l6twr2v3tg,Sponsorship,214746.48
HCB82OXL,Diya Reddy,Twitter / X,24-07-2022,Meghalaya,East,546785,7697618,4624442,81513,421462,g90mx7accd,Patrion,75427.69
A8SM0D48,Aditya Reddy,Instagram,02-11-2022,Arunachal Pradesh,North,9800,9776495,2386410,711437,170631,fliuf4pjdf,Guest Appearance,542301.23
C4WXEFJR,Ishaan Verma,Twitter / X,16-07-2020,Arunachal Pradesh,East,541128,3929911,1322126,262763,393336,zv07ey3en2,Guest Appearance,298921.54
74CCFH9A,Ishaan Chopra,YouTube,17-08-2024,Assam,West,354642,6186403,3273705,682239,243687,6gtx9gsdik,Collaboration,175628.28
ARXXLHY4,Riya Sharma,Instagram,04-02-2024,Mizoram,Central,386051,125289,2268166,169770,275148,xpif8rdzrq,Sponsorship,953448.35
7U6606U0,Vivaan Mehta,Instagram,19-11-2021,Uttarakhand,North,96499,9258830,2617627,621859,187372,z2gpilerek,Consultancy,776996.41
7YUCF6WX,Kavya Patel,Snapchat,05-10-2021,Meghalaya,North,686528,4094153,2204150,152782,17221,lmr19ik85e,Consultancy,227521.52
CE4HAECP,Anaya Patel,Twitter / X,31-07-2021,Gujarat,West,261397,7801942,4011337,526666,355458,5b4m6eerr7,Collaboration,427708
LQWXW0SQ,Aditya Mehta,Snapchat,07-10-2023,Telangana,South,621390,7316457,2565066,81738,33414,haqpkwqzzg,Guest Appearance,411172.14
8P6WKLX2,Aditya Patel,Twitter / X,13-07-2020,Andhra Pradesh,South,70258,2417481,4057103,854227,425116,90f8nuix6h,Guest Appearance,86170.16
IE68PO55,Kavya Nair,Instagram,02-12-2024,Jharkhand,East,434394,9768944,4082091,41695,255765,evszlcdntq,Collaboration,583106.04
RLN7OGKH,Aditya Nair,Instagram,20-06-2024,Gujarat,West,535230,9022532,2396344,745911,197353,04q3qtmaym,Patrion,627258.69
63RJLBFR,Anaya Joshi,YouTube,07-06-2021,Assam,South,290597,5148917,1938763,463109,318519,3opbl120et,Sponsorship,407414.14
GRPH3QVP,Aryan Nair,Instagram,05-12-2023,Mizoram,South,486294,3944599,2033510,673515,332453,xx36dolk32,Consultancy,628055.82
WMPQ30VZ,Kavya Chopra,Twitter / X,31-08-2024,West Bengal,East,324742,6263608,2830735,220796,14101,9ch1jfgmgw,Guest Appearance,626543.73
NYJNMXWL,Vivaan Chopra,Snapchat,14-08-2021,Kerala,South,666483,8922943,2980281,452109,168198,fxlf5jpf02,Sponsorship,185244.03
JAKUBFMZ,Vivaan Nair,YouTube,02-08-2022,Arunachal Pradesh,West,50387,6899744,3787251,996872,121618,pnbifeuo4w,Collaboration,59679.37
A0B6NWY1,Diya Joshi,YouTube,03-06-2021,Telangana,South,286768,5893788,1062547,228082,208150,j6c6ab5gtn,Patrion,746865.07
C2F8DNZ3,Diya Verma,YouTube,09-02-2022,Jharkhand,East,496742,9903595,1500658,933934,302343,ompi8yh6gr,Sponsorship,902131.78
CY7QFUJ7,Riya Mehta,YouTube,06-03-2023,Gujarat,West,202828,6715470,4082717,977791,153696,f0bro5xyt8,Guest Appearance,763098.37
CD3BMYU8,Aryan Reddy,Instagram,02-12-2020,Mizoram,South,221593,7810076,4142767,351819,23242,j22oigkyoj,Sponsorship,279100.57
7ZPO0LLQ,Sai Reddy,YouTube,15-03-2023,Bihar,East,492602,935351,1110100,126733,465586,5ycn31lycf,Guest Appearance,857372.66
1XNKVB2H,Kavya Sharma,Facebook,19-06-2023,Sikkim,West,481669,552673,2769991,11225,107835,l23iqg1ojl,Patrion,10104.62
165DV6LO,Sai Patel,Facebook,10-10-2023,Nagaland,West,509788,1196924,968197,80773,426939,rmgvgq2uok,Collaboration,762878.52
5V7IJTL4,Ishaan Verma,Snapchat,09-04-2022,Chhattisgarh,Central,393552,8130618,1357747,167743,351264,j6ns395pav,Collaboration,235282.43
KS02QH4E,Riya Patel,Snapchat,29-04-2022,Sikkim,Central,426525,6419012,4342999,24841,284263,8rnmbb3rnw,Patrion,659184.09
K5WUIH2J,Vivaan Reddy,Snapchat,14-08-2021,Andhra Pradesh,South,472413,2962924,4184915,868145,298233,igfo0skujr,Patrion,741556.32
V01705SF,Anaya Sharma,Snapchat,22-12-2020,Chhattisgarh,Central,837979,8642292,717494,820065,323567,3wd6ocsvs1,Guest Appearance,534492.68
CAHOGFJK,Aditya Patel,Snapchat,06-01-2022,Telangana,South,632550,4346159,1142069,408738,256178,iezzg6dlmf,Sponsorship,777255.21
WU1G7PND,Ishaan Mehta,Twitter / X,14-05-2022,Madhya Pradesh,Central,5419,9172197,3347389,182017,406328,8325iupz88,Patrion,324045.38
XO06R9DD,Aditya Sharma,Snapchat,13-11-2020,Chhattisgarh,Central,203698,9620225,996061,611368,372201,djo7417pz4,Consultancy,996897.39
CN55XMW7,Riya Verma,YouTube,15-02-2022,Uttar Pradesh,North,865803,6920905,4910364,464429,212896,cghjlz2mdk,Patrion,666795.87
J5JFV4FH,Kavya Chopra,Snapchat,13-04-2024,Telangana,South,285769,4588122,1241295,190003,76137,dgk8dzvr9d,Guest Appearance,28741.38
JHQDXVNI,Aryan Mehta,Twitter / X,02-11-2022,Haryana,North,772271,3453571,1973081,176566,248539,dkh8dhx09z,Collaboration,65905.7
8V886N7H,Diya Nair,Snapchat,10-07-2023,Manipur,North,736653,6015975,2185468,907486,110767,ixs6ld2t8y,Collaboration,33089.4
E8V0MTB7,Anaya Mehta,Snapchat,30-08-2020,Nagaland,Central,438905,9612728,839186,793376,295847,xsd0nkvdki,Patrion,339042.65
HSP2OY4C,Vivaan Yadav,Twitter / X,14-10-2021,Gujarat,West,286951,4044436,1900660,474764,357589,a123ncrjav,Consultancy,963278.84
CD23V4XN,Kavya Patel,YouTube,22-05-2022,Uttar Pradesh,North,468984,2363392,441941,286206,46749,tghw9x5t5q,Guest Appearance,385434.15
RJ55VFNI,Vivaan Chopra,Instagram,30-10-2021,Himachal Pradesh,North,839081,21311,2185705,410189,439365,dezt07bvq4,Patrion,336631.65
P3WUDE71,Riya Mehta,Snapchat,06-02-2021,Kerala,South,429537,944269,1829788,534299,173111,xf1gehw9rh,Consultancy,203071.57
TYNU5Q1O,Aryan Mehta,YouTube,13-03-2022,Kerala,South,738791,9657567,1242263,148745,175216,zzjropgrc3,Patrion,371228.93
8M1MHJNB,Riya Joshi,YouTube,20-11-2021,Gujarat,West,527964,2156312,2212318,564358,216583,i2v0zslweu,Guest Appearance,299553.39
D6ZJ6ML5,Aarav Das,Snapchat,05-08-2022,Haryana,North,884566,6533646,1233895,326502,477036,f8mjl8n0yw,Patrion,991819.63
AN7P72I8,Kavya Das,YouTube,27-09-2022,Uttar Pradesh,North,337038,1291474,4381,611187,14813,ox18d4ag2i,Patrion,102993.77
BE0RSUFV,Diya Verma,Facebook,20-06-2023,Telangana,South,30758,74362,1504884,613666,360894,mc0kjy4guz,Consultancy,322340.5
RGWJ8RR1,Diya Yadav,YouTube,02-08-2021,Haryana,North,298326,2289457,3206421,243254,102590,h714u655mu,Sponsorship,207572.94
U2UKHE2O,Anaya Nair,YouTube,25-03-2020,Jharkhand,East,212127,6143815,4748191,254994,458500,97err59hzx,Sponsorship,957138.69
46DZF9WT,Vivaan Yadav,Twitter / X,16-12-2024,Tamil Nadu,South,455907,3160986,4773426,173075,115257,c7qwsyx3t8,Sponsorship,154674.32
ITIOURAY,Diya Chopra,YouTube,12-12-2024,West Bengal,East,332836,4023689,3001169,443736,162374,jccxgk2ysi,Guest Appearance,701556.61
LAFSJWCC,Diya Das,Twitter / X,19-06-2021,Goa,West,337358,169103,372884,630825,337010,agy1e6wwi8,Sponsorship,25046.32
ZIHSQ8LH,Anaya Joshi,Twitter / X,25-10-2024,West Bengal,East,187651,5033294,4836383,408209,205156,sug8nmlgcy,Sponsorship,982004.95
8Y3NL1TL,Riya Patel,Twitter / X,03-07-2022,Tamil Nadu,South,285190,956342,3074403,110041,418713,0y4q9yg0ql,Guest Appearance,55124
10W7TUA9,Aditya Sharma,Instagram,04-08-2020,Kerala,South,759230,877395,1926121,671088,255265,e1bf1vgm3l,Consultancy,884679.95
FHCC1P7X,Sai Reddy,Twitter / X,19-06-2024,Bihar,East,190459,2657853,2927709,108601,244871,nptwefkf4h,Consultancy,577315.11
MGWNOMFU,Aditya Das,Instagram,26-09-2024,Tamil Nadu,South,628324,552595,4894960,939812,384858,u5cknhp411,Collaboration,349175.91
71MPLRPM,Diya Chopra,Snapchat,20-01-2024,Maharashtra,West,5692,5395829,987096,588074,213347,57bq0u75cn,Sponsorship,313358.8
54OQLFJ8,Kavya Das,Instagram,04-04-2020,Chhattisgarh,Central,890274,9152281,395684,823397,407240,ko4ywhz3gn,Consultancy,102659.61
1L4WFXFM,Vivaan Patel,Facebook,23-02-2023,Chhattisgarh,Central,14114,2929600,4873028,856803,352362,zj395eri8d,Consultancy,511739.18
VQDYEVLN,Aryan Das,Facebook,04-02-2024,Himachal Pradesh,North,573718,5254744,1876226,941266,331434,9isxuwvw1p,Consultancy,223229.34
